"LacrimaBroadcas"    7e7d7ba000
"stagram.android"    141be000
"HeapTaskDaemon"    9f191000
"stagram.android"    14220000
"HeapTaskDaemon"    9f192000
"HeapTaskDaemon"    9ea63000
"stagram.android"    1350e000
"stagram.android"    13506000
"stagram.android"    1350d000
"stagram.android"    1350c000
"HeapTaskDaemon"    9ef75000
"stagram.android"    1350b000
"stagram.android"    1350a000
"stagram.android"    13509000
"stagram.android"    13508000
"stagram.android"    13507000
"HeapTaskDaemon"    9f193000
"stagram.android"    13510000
"stagram.android"    13504000
"HeapTaskDaemon"    9ea64000
"stagram.android"    14225000
"HeapTaskDaemon"    9ef76000
"stagram.android"    13519000
"stagram.android"    13518000
"stagram.android"    13517000
"stagram.android"    13516000
"HeapTaskDaemon"    9ea65000
"stagram.android"    13515000
"stagram.android"    13514000
"stagram.android"    1351b000
"HeapTaskDaemon"    9ef77000
"HeapTaskDaemon"    9ea67000
"stagram.android"    141b2000
"HeapTaskDaemon"    9f194000
"stagram.android"    13527000
"HeapTaskDaemon"    9ea68000
"stagram.android"    13526000
"stagram.android"    13525000
"stagram.android"    13524000
"stagram.android"    13523000
"stagram.android"    13522000
"stagram.android"    13520000
"stagram.android"    13521000
"HeapTaskDaemon"    9ea6a000
"stagram.android"    1351f000
"stagram.android"    13529000
"HeapTaskDaemon"    9ef78000
"stagram.android"    1352a000
"HeapTaskDaemon"    9f195000
"stagram.android"    141bd000
"HeapTaskDaemon"    9ea6c000
"stagram.android"    1352f000
"stagram.android"    1352e000
"stagram.android"    1352d000
"HeapTaskDaemon"    9ea6d000
"stagram.android"    13532000
"HeapTaskDaemon"    9ef79000
"stagram.android"    1417d000
"HeapTaskDaemon"    9f196000
"stagram.android"    1353d000
"stagram.android"    1353c000
"stagram.android"    1353b000
"HeapTaskDaemon"    9ef7a000
"stagram.android"    1353a000
"stagram.android"    13539000
"stagram.android"    13538000
"stagram.android"    13537000
"stagram.android"    13536000
"HeapTaskDaemon"    9ea6e000
"stagram.android"    14fb2000
"stagram.android"    1508b000
"HeapTaskDaemon"    9f197000
"stagram.android"    1353f000
"HeapTaskDaemon"    9ea70000
"stagram.android"    14213000
"stagram.android"    13549000
"HeapTaskDaemon"    9ef7b000
"stagram.android"    13548000
"stagram.android"    13547000
"stagram.android"    13546000
"HeapTaskDaemon"    9ea71000
"stagram.android"    13545000
"stagram.android"    13544000
"stagram.android"    13543000
"stagram.android"    13542000
"HeapTaskDaemon"    9f198000
"stagram.android"    1354b000
"HeapTaskDaemon"    9ef7c000
"stagram.android"    14216000
"HeapTaskDaemon"    9ea72000
"stagram.android"    1354f000
"stagram.android"    14182000
"HeapTaskDaemon"    9ef7d000
"stagram.android"    157bd000
"HeapTaskDaemon"    9f199000
"stagram.android"    1355b000
"stagram.android"    1355a000
"stagram.android"    13559000
"stagram.android"    13558000
"HeapTaskDaemon"    9ef7e000
"stagram.android"    13557000
"stagram.android"    13556000
"stagram.android"    13555000
"stagram.android"    13554000
"HeapTaskDaemon"    9ea73000
"stagram.android"    13553000
"stagram.android"    1355d000
"HeapTaskDaemon"    9ef7f000
"HeapTaskDaemon"    9ea75000
"HeapTaskDaemon"    9f19a000
"stagram.android"    13560000
"stagram.android"    1422c000
"HeapTaskDaemon"    9ef80000
"stagram.android"    13563000
"HeapTaskDaemon"    9ea76000
"stagram.android"    13564000
"HeapTaskDaemon"    9f19b000
"stagram.android"    1417e000
"stagram.android"    1356a000
"stagram.android"    13569000
"stagram.android"    13568000
"stagram.android"    1356c000
"stagram.android"    13571000
"stagram.android"    1356d000
"stagram.android"    141a0000
"stagram.android"    13577000
"HeapTaskDaemon"    9ea78000
"stagram.android"    13578000
"stagram.android"    13576000
"stagram.android"    13575000
"HeapTaskDaemon"    9ef81000
"stagram.android"    1419f000
"HeapTaskDaemon"    9ea79000
"stagram.android"    1357f000
"stagram.android"    1357e000
"stagram.android"    13580000
"HeapTaskDaemon"    9f19c000
"stagram.android"    1357d000
"stagram.android"    13582000
"HeapTaskDaemon"    9ea7a000
"stagram.android"    15a35000
"stagram.android"    13586000
"stagram.android"    1424a000
"stagram.android"    15aed000
"stagram.android"    1358a000
"stagram.android"    14fc9000
"stagram.android"    1358c000
"stagram.android"    1417c000
"stagram.android"    13590000
"HeapTaskDaemon"    9ef82000
"stagram.android"    141af000
"HeapTaskDaemon"    9f19d000
"stagram.android"    13594000
"HeapTaskDaemon"    9f19e000
"stagram.android"    14171000
"HeapTaskDaemon"    9ef83000
"HeapTaskDaemon"    9ea7c000
"stagram.android"    13597000
"HeapTaskDaemon"    9f19f000
"stagram.android"    14179000
"stagram.android"    1359a000
"HeapTaskDaemon"    9ea7d000
"stagram.android"    1359b000
"HeapTaskDaemon"    9ef84000
"stagram.android"    14248000
"stagram.android"    1508c000
"HeapTaskDaemon"    9ea7e000
"stagram.android"    1359f000
"HeapTaskDaemon"    9ef85000
"stagram.android"    1420f000
"HeapTaskDaemon"    9f1a0000
"HeapTaskDaemon"    9ea7f000
"stagram.android"    1418a000
"HeapTaskDaemon"    9ef86000
"stagram.android"    135a7000
"HeapTaskDaemon"    9ea80000
"HeapTaskDaemon"    9ed6b000
"stagram.android"    14181000
"stagram.android"    135a9000
"stagram.android"    135aa000
"HeapTaskDaemon"    9ea82000
"stagram.android"    1420e000
"HeapTaskDaemon"    9ef87000
"HeapTaskDaemon"    9f1a1000
"stagram.android"    135ae000
"HeapTaskDaemon"    9ea84000
"stagram.android"    135af000
"HeapTaskDaemon"    9ea85000
"stagram.android"    14180000
"HeapTaskDaemon"    9ef88000
"stagram.android"    135b4000
"HeapTaskDaemon"    9ea87000
"stagram.android"    135b3000
"stagram.android"    135b2000
"stagram.android"    135b5000
"HeapTaskDaemon"    9ef89000
"stagram.android"    135b7000
"HeapTaskDaemon"    9f1a2000
"HeapTaskDaemon"    9ea88000
"stagram.android"    135c2000
"stagram.android"    135c1000
"stagram.android"    135c0000
"stagram.android"    135bf000
"HeapTaskDaemon"    9ea8a000
"stagram.android"    135be000
"stagram.android"    135bd000
"stagram.android"    135bc000
"stagram.android"    135bb000
"HeapTaskDaemon"    9ea8c000
"stagram.android"    135ba000
"HeapTaskDaemon"    9ea8d000
"stagram.android"    14223000
"HeapTaskDaemon"    9ea8f000
"stagram.android"    135c7000
"HeapTaskDaemon"    9f1a3000
"HeapTaskDaemon"    9ea90000
"stagram.android"    14199000
"HeapTaskDaemon"    9ea92000
"HeapTaskDaemon"    9ef8a000
"stagram.android"    135cc000
"HeapTaskDaemon"    9ea94000
"stagram.android"    1417f000
"stagram.android"    135cf000
"HeapTaskDaemon"    9f1a4000
"HeapTaskDaemon"    9ea95000
"stagram.android"    15086000
"stagram.android"    135d0000
"HeapTaskDaemon"    9ea96000
"stagram.android"    14194000
"HeapTaskDaemon"    9ea99000
"HeapTaskDaemon"    9ea9b000
"HeapTaskDaemon"    9f1a5000
"stagram.android"    14234000
"HeapTaskDaemon"    9f1a7000
"stagram.android"    135df000
"HeapTaskDaemon"    9ea9e000
"stagram.android"    135de000
"stagram.android"    135dd000
"stagram.android"    135dc000
"stagram.android"    135db000
"HeapTaskDaemon"    9ef8b000
"stagram.android"    135da000
"stagram.android"    135d9000
"stagram.android"    135d8000
"stagram.android"    135d7000
"HeapTaskDaemon"    9f1a8000
"stagram.android"    135e1000
"HeapTaskDaemon"    9eaa0000
"HeapTaskDaemon"    9eaa2000
"stagram.android"    141b3000
"HeapTaskDaemon"    9eaa4000
"stagram.android"    135e6000
"stagram.android"    135e4000
"stagram.android"    135e5000
"HeapTaskDaemon"    9f1a9000
"HeapTaskDaemon"    9eaa5000
"stagram.android"    135e8000
"HeapTaskDaemon"    9ef8c000
"stagram.android"    14227000
"stagram.android"    135eb000
"HeapTaskDaemon"    9f1aa000
"stagram.android"    135ec000
"HeapTaskDaemon"    9ef8d000
"stagram.android"    14241000
"HeapTaskDaemon"    9eaa6000
"stagram.android"    135f7000
"HeapTaskDaemon"    9ef8e000
"stagram.android"    135f6000
"stagram.android"    135f5000
"stagram.android"    135ef000
"stagram.android"    135f4000
"stagram.android"    135f3000
"stagram.android"    135f2000
"HeapTaskDaemon"    9f1ab000
"stagram.android"    135f1000
"stagram.android"    135f0000
"HeapTaskDaemon"    9eaa7000
"stagram.android"    135f9000
"stagram.android"    135ed000
"stagram.android"    1508d000
"HeapTaskDaemon"    9eaa8000
"stagram.android"    1417b000
"HeapTaskDaemon"    9f1ac000
"stagram.android"    13601000
"stagram.android"    135ff000
"stagram.android"    135fe000
"stagram.android"    135fd000
"stagram.android"    13600000
"HeapTaskDaemon"    9eaa9000
"stagram.android"    13603000
"HeapTaskDaemon"    9ef8f000
"stagram.android"    14226000
"HeapTaskDaemon"    9f1ad000
"stagram.android"    1360f000
"HeapTaskDaemon"    9eaab000
"stagram.android"    1360e000
"stagram.android"    1360d000
"stagram.android"    1360c000
"stagram.android"    1360b000
"stagram.android"    13609000
"stagram.android"    1360a000
"stagram.android"    13608000
"stagram.android"    13607000
"stagram.android"    13611000
"stagram.android"    14212000
"stagram.android"    13613000
"stagram.android"    13614000
"stagram.android"    14230000
"stagram.android"    13619000
"stagram.android"    141a4000
"HeapTaskDaemon"    9ef90000
"stagram.android"    1361d000
"HeapTaskDaemon"    9f1ae000
"stagram.android"    14239000
"HeapTaskDaemon"    9eaac000
"stagram.android"    13629000
"stagram.android"    13628000
"HeapTaskDaemon"    9eaad000
"stagram.android"    13627000
"stagram.android"    13625000
"stagram.android"    13624000
"stagram.android"    13623000
"stagram.android"    13621000
"stagram.android"    13622000
"stagram.android"    13626000
"stagram.android"    1362c000
"stagram.android"    1423a000
"HeapTaskDaemon"    9ed76000
"stagram.android"    13630000
"stagram.android"    133d7000
"HeapTaskDaemon"    9f1af000
"stagram.android"    1424f000
"HeapTaskDaemon"    9eaae000
"stagram.android"    13635000
"HeapTaskDaemon"    9ef91000
"stagram.android"    141ac000
"HeapTaskDaemon"    9eaaf000
"stagram.android"    13639000
"stagram.android"    1363a000
"HeapTaskDaemon"    9eab1000
"stagram.android"    14222000
"HeapTaskDaemon"    9f1b0000
"stagram.android"    1363d000
"HeapTaskDaemon"    9ef92000
"HeapTaskDaemon"    9eab3000
"stagram.android"    14240000
"HeapTaskDaemon"    9ef93000
"stagram.android"    13640000
"stagram.android"    13643000
"HeapTaskDaemon"    9eab4000
"stagram.android"    13644000
"stagram.android"    14204000
"HeapTaskDaemon"    9f1b1000
"stagram.android"    14205000
"HeapTaskDaemon"    9ef94000
"stagram.android"    13648000
"stagram.android"    13649000
"HeapTaskDaemon"    9eab5000
"stagram.android"    1418e000
"HeapTaskDaemon"    9eab6000
"stagram.android"    1364c000
"HeapTaskDaemon"    9f1b2000
"stagram.android"    141ad000
"HeapTaskDaemon"    9ef95000
"HeapTaskDaemon"    9eab8000
"stagram.android"    13658000
"stagram.android"    13657000
"stagram.android"    13656000
"stagram.android"    13655000
"stagram.android"    13654000
"HeapTaskDaemon"    9eab9000
"stagram.android"    13653000
"stagram.android"    13652000
"stagram.android"    13651000
"stagram.android"    13650000
"HeapTaskDaemon"    9f1b3000
"stagram.android"    1365a000
"HeapTaskDaemon"    9ef96000
"stagram.android"    1421e000
"HeapTaskDaemon"    9eaba000
"HeapTaskDaemon"    9eabc000
"stagram.android"    1508e000
"stagram.android"    1365d000
"HeapTaskDaemon"    9f1b4000
"HeapTaskDaemon"    9eabd000
"stagram.android"    13660000
"stagram.android"    13661000
"HeapTaskDaemon"    9f1b5000
"stagram.android"    14247000
"HeapTaskDaemon"    9f1b6000
"stagram.android"    13665000
"HeapTaskDaemon"    9ef97000
"HeapTaskDaemon"    9ec1d000
"HeapTaskDaemon"    9ec3e000
"stagram.android"    14175000
"HeapTaskDaemon"    9eabe000
"HeapTaskDaemon"    9ef98000
"stagram.android"    1366b000
"HeapTaskDaemon"    9f1b7000
"stagram.android"    1366a000
"stagram.android"    1366d000
"stagram.android"    13668000
"HeapTaskDaemon"    9eabf000
"HeapTaskDaemon"    9eac0000
"stagram.android"    141b4000
"HeapTaskDaemon"    9eac1000
"stagram.android"    13672000
"stagram.android"    14196000
"HeapTaskDaemon"    9ef99000
"HeapTaskDaemon"    9f1b8000
"stagram.android"    1367f000
"stagram.android"    1367e000
"stagram.android"    1367d000
"HeapTaskDaemon"    9eac3000
"stagram.android"    13675000
"stagram.android"    1367b000
"stagram.android"    1367a000
"stagram.android"    13679000
"stagram.android"    13677000
"stagram.android"    13678000
"HeapTaskDaemon"    9eac4000
"stagram.android"    13676000
"stagram.android"    14f92000
"HeapTaskDaemon"    9f1b9000
"stagram.android"    13682000
"HeapTaskDaemon"    9eac5000
"stagram.android"    1422b000
"stagram.android"    13685000
"HeapTaskDaemon"    9ef9a000
"HeapTaskDaemon"    9ef9b000
"stagram.android"    1368d000
"stagram.android"    1368e000
"stagram.android"    1368c000
"HeapTaskDaemon"    9eac7000
"stagram.android"    1368b000
"stagram.android"    1368a000
"stagram.android"    13689000
"HeapTaskDaemon"    9f1ba000
"stagram.android"    13690000
"HeapTaskDaemon"    9ef9c000
"HeapTaskDaemon"    9eac8000
"stagram.android"    13695000
"stagram.android"    13694000
"stagram.android"    13693000
"HeapTaskDaemon"    9f1bb000
"stagram.android"    13697000
"HeapTaskDaemon"    9ef9d000
"HeapTaskDaemon"    9eac9000
"HeapTaskDaemon"    9eacb000
"stagram.android"    136a4000
"HeapTaskDaemon"    9eacc000
"stagram.android"    136a3000
"stagram.android"    136a2000
"HeapTaskDaemon"    9f1bc000
"stagram.android"    136a6000
"HeapTaskDaemon"    9eacd000
"HeapTaskDaemon"    9ef9e000
"stagram.android"    14174000
"stagram.android"    136aa000
"stagram.android"    7f34ede000
"stagram.android"    133d2000
"stagram.android"    1419d000
"stagram.android"    136b3000
"stagram.android"    136b2000
"stagram.android"    136b1000
"stagram.android"    136b0000
"stagram.android"    136af000
"stagram.android"    136ae000
"stagram.android"    1508f000
"stagram.android"    136b5000
"HeapTaskDaemon"    9eacf000
"stagram.android"    136b9000
"stagram.android"    136ba000
"HeapTaskDaemon"    9ead1000
"stagram.android"    1418c000
"HeapTaskDaemon"    9f1bd000
"HeapTaskDaemon"    9ead2000
"stagram.android"    136bd000
"HeapTaskDaemon"    9ef9f000
"HeapTaskDaemon"    9f1be000
"stagram.android"    136c4000
"stagram.android"    136c2000
"HeapTaskDaemon"    9ead4000
"stagram.android"    136c0000
"stagram.android"    136c1000
"stagram.android"    136c3000
"HeapTaskDaemon"    9ead6000
"stagram.android"    136c7000
"HeapTaskDaemon"    9ead8000
"stagram.android"    141bf000
"HeapTaskDaemon"    9ead9000
"stagram.android"    136ca000
"HeapTaskDaemon"    9efa0000
"stagram.android"    136d5000
"stagram.android"    136d4000
"HeapTaskDaemon"    9f1bf000
"stagram.android"    136d3000
"stagram.android"    136d2000
"stagram.android"    136d1000
"stagram.android"    136d0000
"stagram.android"    136cf000
"stagram.android"    136ce000
"HeapTaskDaemon"    9efa1000
"stagram.android"    136cd000
"HeapTaskDaemon"    9eada000
"stagram.android"    136d7000
"HeapTaskDaemon"    9f1c0000
"stagram.android"    1420c000
"HeapTaskDaemon"    9eadb000
"stagram.android"    136da000
"HeapTaskDaemon"    9eadc000
"stagram.android"    136e2000
"stagram.android"    136e1000
"stagram.android"    136e0000
"stagram.android"    136df000
"HeapTaskDaemon"    9efa2000
"stagram.android"    136de000
"stagram.android"    136dd000
"stagram.android"    136dc000
"stagram.android"    136db000
"HeapTaskDaemon"    9eade000
"stagram.android"    136e4000
"HeapTaskDaemon"    9eadf000
"HeapTaskDaemon"    9f1c1000
"HeapTaskDaemon"    9efa3000
"stagram.android"    141ba000
"HeapTaskDaemon"    9eae1000
"stagram.android"    136f0000
"stagram.android"    136ef000
"stagram.android"    136ee000
"stagram.android"    136ed000
"HeapTaskDaemon"    9f1c2000
"stagram.android"    136ec000
"stagram.android"    136eb000
"HeapTaskDaemon"    9eae2000
"HeapTaskDaemon"    9efa4000
"stagram.android"    141a3000
"stagram.android"    136fb000
"HeapTaskDaemon"    9eae4000
"stagram.android"    136fa000
"stagram.android"    136f9000
"stagram.android"    136f8000
"stagram.android"    136f7000
"HeapTaskDaemon"    9efa5000
"stagram.android"    136f6000
"stagram.android"    136f5000
"HeapTaskDaemon"    9eae6000
"stagram.android"    1423f000
"HeapTaskDaemon"    9f1c3000
"stagram.android"    13701000
"stagram.android"    13700000
"stagram.android"    14201000
"stagram.android"    13706000
"stagram.android"    13711000
"stagram.android"    13710000
"stagram.android"    1370f000
"stagram.android"    1370e000
"stagram.android"    1370d000
"stagram.android"    1370c000
"stagram.android"    1370b000
"stagram.android"    13709000
"stagram.android"    1370a000
"stagram.android"    13713000
"HeapTaskDaemon"    9eae8000
"stagram.android"    13717000
"HeapTaskDaemon"    9eaea000
"stagram.android"    14197000
"stagram.android"    1371a000
"HeapTaskDaemon"    9eaeb000
"HeapTaskDaemon"    9efa6000
"stagram.android"    1371c000
"HeapTaskDaemon"    9f1c4000
"stagram.android"    15090000
"stagram.android"    1371f000
"HeapTaskDaemon"    9efa7000
